"umlsid"	"parent_id"
"C0009770"	"meddra:10008555"
"C0009770"	"meddra:10021881"
"C0009770"	"meddra:10015919"
"C0009770"	"meddra:10021629"
"C0009770"	"meddra:10053993"
"C0009770"	"meddra:10062847"
"C0009768"	"ndfrt:N0000000836"
"C0009768"	"ndfrt:N0000000833"
"C0009768"	"ndfrt:N0000000831"
"C0009768"	"ndfrt:N0000001181"
"C0009768"	"ndfrt:N0000000004"
"C0009770"	"ndfrt:N0000000837"
"C0009770"	"ndfrt:N0000000754"
"C0009770"	"ndfrt:N0000000755"
"C0009770"	"ndfrt:N0000003506"
"C0009770"	"ndfrt:N0000000524"
"C0009770"	"ndfrt:N0000000523"
"C0009770"	"ndfrt:N0000000007"
"C0009770"	"ndfrt:N0000000004"
"C0009773"	"meddra:10047317"
"C0010068"	"meddra:10011099"
"C0010068"	"meddra:10068617"
"C0010308"	"meddra:10010510"
"C0010308"	"meddra:10043741"
"C0010308"	"meddra:10043711"
"C0010308"	"meddra:10027428"
"C0010308"	"meddra:10000546"
"C0010308"	"meddra:10014699"
"C0010308"	"meddra:10043739"
"C0010308"	"meddra:10014698"
"C0010308"	"meddra:10010331"
"C0010308"	"meddra:10027433"
"C0010308"	"meddra:10011381"
"C0010308"	"meddra:10021115"
"C0010417"	"meddra:10011498"
"C0010417"	"meddra:10025517"
"C0010417"	"meddra:10013322"
"C0010417"	"meddra:10010447"
"C0010417"	"meddra:10010612"
"C0010417"	"meddra:10014701"
"C0010417"	"meddra:10038608"
"C0010417"	"meddra:10010331"
"C0010417"	"meddra:10014698"
"C0010417"	"meddra:10038604"
"C0010417"	"meddra:10025500"
"C0010417"	"meddra:10043294"
"C0010417"	"meddra:10045505"
"C0010417"	"meddra:10056600"
"C0010417"	"meddra:10025501"
"C0010417"	"meddra:10043295"
"C0010417"	"meddra:10045506"
"C0010543"	"meddra:10011715"
"C0010543"	"meddra:10022953"
"C0010543"	"meddra:10021877"
"C0010543"	"meddra:10015919"
"C0010674"	"meddra:10011762"
"C0010674"	"meddra:10025039"
"C0010674"	"meddra:10011774"
"C0010674"	"meddra:10006484"
"C0010674"	"meddra:10006436"
"C0010674"	"meddra:10015674"
"C0010674"	"meddra:10038686"
"C0010674"	"meddra:10010331"
"C0010674"	"meddra:10017947"
"C0010674"	"meddra:10038738"
"C0010674"	"meddra:10028141"
"C0010674"	"meddra:10011764"
"C0011226"	"meddra:10019762"
"C0011226"	"meddra:10057212"
"C0011226"	"meddra:10019715"
"C0011226"	"meddra:10019654"
"C0011226"	"meddra:10047438"
"C0011226"	"meddra:10021881"
"C0011226"	"meddra:10019805"
"C0011226"	"meddra:10019763"
"C0011581"	"meddra:10012401"
"C0011581"	"meddra:10012375"
"C0011581"	"meddra:10037175"
"C0011581"	"meddra:10012404"
"C0011581"	"meddra:10012399"
"C0011581"	"meddra:10012403"
"C0010068"	"ndfrt:N0000000857"
"C0010068"	"ndfrt:N0000003550"
"C0010068"	"ndfrt:N0000001432"
"C0010068"	"ndfrt:N0000000689"
"C0010068"	"ndfrt:N0000000004"
"C0010308"	"ndfrt:N0000171688"
"C0010308"	"ndfrt:N0000000586"
"C0010308"	"ndfrt:N0000000584"
"C0010308"	"ndfrt:N0000002067"
"C0010308"	"ndfrt:N0000000004"
"C0010417"	"ndfrt:N0000000881"
"C0010417"	"ndfrt:N0000002912"
"C0010417"	"ndfrt:N0000001324"
"C0010417"	"ndfrt:N0000003085"
"C0010417"	"ndfrt:N0000000004"
"C0010674"	"ndfrt:N0000000890"
"C0010674"	"ndfrt:N0000011105"
"C0010674"	"ndfrt:N0000002121"
"C0010674"	"ndfrt:N0000000004"
"C0011226"	"ndfrt:N0000000913"
"C0011226"	"ndfrt:N0000001508"
"C0011226"	"ndfrt:N0000001499"
"C0011226"	"ndfrt:N0000001866"
"C0011226"	"ndfrt:N0000000973"
"C0011226"	"ndfrt:N0000000004"
"C0011581"	"ndfrt:N0000000938"
"C0011581"	"ndfrt:N0000003975"
"C0011581"	"ndfrt:N0000000538"
"C0011581"	"ndfrt:N0000000006"
"C0011581"	"ndfrt:N0000000004"
"C0011608"	"meddra:10012468"
"C0011608"	"meddra:10052738"
"C0011608"	"meddra:10006555"
"C0011608"	"meddra:10014982"
"C0011608"	"meddra:10003816"
"C0011608"	"meddra:10021428"
"C0011608"	"meddra:10040785"
"C0011854"	"meddra:10045228"
"C0011854"	"meddra:10067584"
"C0011854"	"meddra:10012602"
"C0011854"	"meddra:10018424"
"C0011854"	"meddra:10027433"
"C0011854"	"meddra:10014698"
"C0011854"	"meddra:10021211"
"C0011854"	"meddra:10023253"
"C0011854"	"meddra:10012609"
"C0011854"	"meddra:10023392"
"C0011854"	"meddra:10022497"
"C0011854"	"meddra:10012608"
"C0011854"	"meddra:10022482"
"C0011608"	"ndfrt:N0000000941"
"C0011608"	"ndfrt:N0000000514"
"C0011608"	"ndfrt:N0000001668"
"C0011608"	"ndfrt:N0000000004"
"C0011854"	"ndfrt:N0000000952"
"C0011854"	"ndfrt:N0000000514"
"C0011854"	"ndfrt:N0000001668"
"C0011854"	"ndfrt:N0000000004"
"C0012546"	"meddra:10013023"
"C0012546"	"meddra:10011210"
"C0012546"	"meddra:10004054"
"C0012546"	"meddra:10024970"
"C0012546"	"meddra:10004018"
"C0012546"	"meddra:10021881"
"C0012546"	"meddra:10038738"
"C0012546"	"meddra:10013025"
"C0012546"	"meddra:10054237"
"C0012561"	"meddra:10013029"
"C0012561"	"meddra:10017968"
"C0012561"	"meddra:10008378"
"C0012561"	"meddra:10019381"
"C0012561"	"meddra:10017966"
"C0012561"	"meddra:10017947"
"C0012561"	"meddra:10021881"
"C0012561"	"meddra:10013030"
"C0012561"	"meddra:10016710"
"C0013338"	"meddra:10035083"
"C0013502"	"meddra:10014096"
"C0013502"	"meddra:10017968"
"C0013502"	"meddra:10008378"
"C0013502"	"meddra:10019381"
"C0013502"	"meddra:10017966"
"C0013502"	"meddra:10017947"
"C0013502"	"meddra:10021881"
"C0013502"	"meddra:10020479"
"C0013502"	"meddra:10014097"
"C0013502"	"meddra:10020480"
"C0013502"	"meddra:10043091"
"C0014121"	"meddra:10014666"
"C0014121"	"meddra:10014667"
"C0014121"	"meddra:10004047"
"C0014121"	"meddra:10004018"
"C0014121"	"meddra:10014662"
"C0014121"	"meddra:10007541"
"C0014121"	"meddra:10021881"
"C0014121"	"meddra:10014678"
"C0014121"	"meddra:10014668"
"C0014121"	"meddra:10004019"
"C0014179"	"meddra:10014791"
"C0014179"	"meddra:10038586"
"C0014179"	"meddra:10021885"
"C0014179"	"meddra:10016417"
"C0014179"	"meddra:10021879"
"C0014179"	"meddra:10021881"
"C0014179"	"meddra:10038604"
"C0014179"	"meddra:10014795"
"C0014474"	"meddra:10014967"
"C0014474"	"meddra:10029213"
"C0014474"	"meddra:10029211"
"C0014474"	"meddra:10029205"
"C0014474"	"meddra:10029104"
"C0014488"	"meddra:10014971"
"C0014488"	"meddra:10043234"
"C0014488"	"meddra:10028288"
"C0014488"	"meddra:10022114"
"C0014488"	"meddra:10043237"
"C0014488"	"meddra:10028395"
"C0014488"	"meddra:10022117"
"C0014488"	"meddra:10068808"
"C0014547"	"meddra:10065336"
"C0014547"	"meddra:10065337"
"C0014553"	"meddra:10034759"
"C0014553"	"meddra:10000332"
"C0014553"	"meddra:10039911"
"C0014553"	"meddra:10029205"
"C0014553"	"meddra:10000331"
"C0014553"	"meddra:10010912"
"C0014553"	"meddra:10015043"
"C0014553"	"meddra:10034757"
"C0014553"	"meddra:10034758"
"C0012546"	"ndfrt:N0000000977"
"C0012546"	"ndfrt:N0000000862"
"C0012546"	"ndfrt:N0000000299"
"C0012546"	"ndfrt:N0000003507"
"C0012546"	"ndfrt:N0000000524"
"C0012546"	"ndfrt:N0000000523"
"C0012546"	"ndfrt:N0000000007"
"C0012546"	"ndfrt:N0000000004"
"C0012561"	"ndfrt:N0000000978"
"C0012561"	"ndfrt:N0000000738"
"C0012561"	"ndfrt:N0000001448"
"C0012561"	"ndfrt:N0000002319"
"C0012561"	"ndfrt:N0000000007"
"C0012561"	"ndfrt:N0000000004"
"C0013338"	"ndfrt:N0000001013"
"C0013338"	"ndfrt:N0000000586"
"C0013338"	"ndfrt:N0000000584"
"C0013338"	"ndfrt:N0000002067"
"C0013338"	"ndfrt:N0000000004"
"C0013502"	"ndfrt:N0000001041"
"C0013502"	"ndfrt:N0000000738"
"C0013502"	"ndfrt:N0000001448"
"C0013502"	"ndfrt:N0000002319"
"C0013502"	"ndfrt:N0000000007"
"C0013502"	"ndfrt:N0000000004"
"C0014121"	"ndfrt:N0000001097"
"C0014121"	"ndfrt:N0000000524"
"C0014121"	"ndfrt:N0000000523"
"C0014121"	"ndfrt:N0000000007"
"C0014121"	"ndfrt:N0000000004"
"C0014179"	"ndfrt:N0000001103"
"C0014179"	"ndfrt:N0000010319"
"C0014179"	"ndfrt:N0000000320"
"C0014179"	"ndfrt:N0000001323"
"C0014179"	"ndfrt:N0000181236"
"C0014179"	"ndfrt:N0000001224"
"C0014179"	"ndfrt:N0000000004"
"C0014474"	"ndfrt:N0000001117"
"C0014474"	"ndfrt:N0000001348"
"C0014474"	"ndfrt:N0000003766"
"C0014474"	"ndfrt:N0000002134"
"C0014474"	"ndfrt:N0000002129"
"C0014474"	"ndfrt:N0000002128"
"C0014474"	"ndfrt:N0000000004"
"C0014547"	"ndfrt:N0000001127"
"C0014547"	"ndfrt:N0000001126"
"C0014547"	"ndfrt:N0000000605"
"C0014547"	"ndfrt:N0000000709"
"C0014547"	"ndfrt:N0000002159"
"C0014547"	"ndfrt:N0000000004"
"C0014553"	"ndfrt:N0000001131"
"C0014553"	"ndfrt:N0000001128"
"C0014553"	"ndfrt:N0000001126"
"C0014553"	"ndfrt:N0000000605"
"C0014553"	"ndfrt:N0000000709"
"C0014553"	"ndfrt:N0000002159"
"C0014553"	"ndfrt:N0000000004"
"C0014556"	"meddra:10037214"
"C0014556"	"meddra:10034057"
"C0014556"	"meddra:10039911"
"C0014556"	"meddra:10029205"
"C0014556"	"meddra:10043209"
"C0014556"	"meddra:10010913"
"C0014556"	"meddra:10015045"
"C0014836"	"meddra:10054242"
"C0014869"	"meddra:10038262"
"C0014869"	"meddra:10038263"
"C0014869"	"meddra:10053171"
"C0014869"	"meddra:10017969"
"C0014869"	"meddra:10017947"
"C0015404"	"meddra:10004021"
"C0015404"	"meddra:10015930"
"C0015404"	"meddra:10030045"
"C0015404"	"meddra:10004047"
"C0015404"	"meddra:10004018"
"C0015404"	"meddra:10021877"
"C0015404"	"meddra:10015919"
"C0015404"	"meddra:10021881"
"C0015404"	"meddra:10015931"
"C0016867"	"meddra:10017557"
"C0016867"	"meddra:10017064"
"C0014556"	"ndfrt:N0000001132"
"C0014556"	"ndfrt:N0000001127"
"C0014556"	"ndfrt:N0000001126"
"C0014556"	"ndfrt:N0000000605"
"C0014556"	"ndfrt:N0000000709"
"C0014556"	"ndfrt:N0000002159"
"C0014556"	"ndfrt:N0000000004"
"C0014836"	"ndfrt:N0000001154"
"C0014836"	"ndfrt:N0000001108"
"C0014836"	"ndfrt:N0000003506"
"C0014836"	"ndfrt:N0000000524"
"C0014836"	"ndfrt:N0000000523"
"C0014836"	"ndfrt:N0000000007"
"C0014836"	"ndfrt:N0000000004"
"C0014869"	"ndfrt:N0000001166"
"C0014869"	"ndfrt:N0000001165"
"C0014869"	"ndfrt:N0000001159"
"C0014869"	"ndfrt:N0000001320"
"C0014869"	"ndfrt:N0000000973"
"C0014869"	"ndfrt:N0000000004"
"C0015404"	"ndfrt:N0000003324"
"C0015404"	"ndfrt:N0000000524"
"C0015404"	"ndfrt:N0000000523"
"C0015404"	"ndfrt:N0000000007"
"C0015404"	"ndfrt:N0000000004"
"C0016867"	"ndfrt:N0000001298"
"C0016867"	"ndfrt:N0000002819"
"C0016867"	"ndfrt:N0000003546"
"C0016867"	"ndfrt:N0000000524"
"C0016867"	"ndfrt:N0000000523"
"C0016867"	"ndfrt:N0000000007"
"C0016867"	"ndfrt:N0000000004"
"C0017575"	"meddra:10054173"
"C0017575"	"meddra:10056687"
"C0017575"	"meddra:10056709"
"C0017612"	"meddra:10030348"
"C0017612"	"meddra:10018305"
"C0017612"	"meddra:10018307"
"C0017612"	"meddra:10015919"
"C0017612"	"meddra:10030856"
"C0017612"	"meddra:10030349"
"C0017612"	"meddra:10035015"
"C0017612"	"meddra:10030857"
"C0017636"	"meddra:10018336"
"C0017636"	"meddra:10018335"
"C0017636"	"meddra:10029211"
"C0017636"	"meddra:10029205"
"C0017636"	"meddra:10029104"
"C0018081"	"meddra:10018584"
"C0018081"	"meddra:10018612"
"C0018081"	"meddra:10028909"
"C0018081"	"meddra:10004018"
"C0018081"	"meddra:10021881"
"C0018081"	"meddra:10018604"
"C0018081"	"meddra:10018615"
"C0017575"	"ndfrt:N0000001343"
"C0017575"	"ndfrt:N0000001300"
"C0017575"	"ndfrt:N0000011060"
"C0017575"	"ndfrt:N0000003506"
"C0017575"	"ndfrt:N0000000524"
"C0017575"	"ndfrt:N0000000523"
"C0017575"	"ndfrt:N0000000007"
"C0017575"	"ndfrt:N0000000004"
"C0017612"	"ndfrt:N0000001346"
"C0017612"	"ndfrt:N0000001345"
"C0017612"	"ndfrt:N0000002207"
"C0017612"	"ndfrt:N0000001181"
"C0017612"	"ndfrt:N0000000004"
"C0017636"	"ndfrt:N0000001347"
"C0017636"	"ndfrt:N0000000501"
"C0017636"	"ndfrt:N0000001348"
"C0017636"	"ndfrt:N0000003766"
"C0017636"	"ndfrt:N0000002134"
"C0017636"	"ndfrt:N0000002129"
"C0017636"	"ndfrt:N0000002128"
"C0017636"	"ndfrt:N0000000004"
"C0018081"	"ndfrt:N0000001380"
"C0018081"	"ndfrt:N0000003493"
"C0018081"	"ndfrt:N0000003506"
"C0018081"	"ndfrt:N0000000524"
"C0018081"	"ndfrt:N0000000523"
"C0018081"	"ndfrt:N0000000007"
"C0018081"	"ndfrt:N0000000004"
"C0018794"	"meddra:10005271"
"C0018794"	"meddra:10019252"
"C0018794"	"meddra:10019267"
"C0018794"	"meddra:10048517"
"C0018834"	"meddra:10019326"
"C0018834"	"meddra:10037676"
"C0019114"	"meddra:10019024"
"C0019114"	"meddra:10057191"
"C0019114"	"meddra:10022979"
"C0019114"	"meddra:10022958"
"C0019114"	"meddra:10069888"
"C0019114"	"meddra:10022117"
"C0019114"	"meddra:10027433"
"C0019114"	"meddra:10019613"
"C0019342"	"meddra:10018150"
"C0019342"	"meddra:10038613"
"C0019342"	"meddra:10019972"
"C0019342"	"meddra:10047438"
"C0019342"	"meddra:10038612"
"C0019342"	"meddra:10038604"
"C0019342"	"meddra:10021881"
"C0019342"	"meddra:10019938"
"C0019342"	"meddra:10018151"
"C0019342"	"meddra:10019937"
"C0019345"	"meddra:10009864"
"C0019345"	"meddra:10009865"
"C0019345"	"meddra:10016564"
"C0019345"	"meddra:10019942"
"C0019345"	"meddra:10019946"
"C0019345"	"meddra:10049352"
"C0019345"	"meddra:10049362"
"C0019364"	"meddra:10019983"
"C0019364"	"meddra:10044645"
"C0019364"	"meddra:10030045"
"C0019364"	"meddra:10019972"
"C0019364"	"meddra:10047438"
"C0019364"	"meddra:10021877"
"C0019364"	"meddra:10011305"
"C0019364"	"meddra:10029205"
"C0019364"	"meddra:10015919"
"C0019364"	"meddra:10021881"
"C0019364"	"meddra:10019984"
"C0019364"	"meddra:10019987"
"C0019364"	"meddra:10030865"
"C0019364"	"meddra:10030868"
"C0019655"	"meddra:10020140"
"C0019655"	"meddra:10017528"
"C0019655"	"meddra:10021881"
"C0019655"	"meddra:10020141"
"C0019655"	"meddra:10021816"
"C0019655"	"meddra:10020147"
"C0019655"	"meddra:10020151"
"C0018794"	"ndfrt:N0000001430"
"C0018794"	"ndfrt:N0000000469"
"C0018794"	"ndfrt:N0000001432"
"C0018794"	"ndfrt:N0000000689"
"C0018794"	"ndfrt:N0000000004"
"C0018834"	"ndfrt:N0000001444"
"C0018834"	"ndfrt:N0000002749"
"C0018834"	"ndfrt:N0000002748"
"C0018834"	"ndfrt:N0000002872"
"C0018834"	"ndfrt:N0000000004"
"C0019114"	"ndfrt:N0000001494"
"C0019114"	"ndfrt:N0000003902"
"C0019114"	"ndfrt:N0000003901"
"C0019114"	"ndfrt:N0000002004"
"C0019114"	"ndfrt:N0000002197"
"C0019114"	"ndfrt:N0000000004"
"C0019342"	"ndfrt:N0000001527"
"C0019342"	"ndfrt:N0000001530"
"C0019342"	"ndfrt:N0000001533"
"C0019342"	"ndfrt:N0000000993"
"C0019342"	"ndfrt:N0000003128"
"C0019342"	"ndfrt:N0000000007"
"C0019342"	"ndfrt:N0000000004"
"C0019345"	"ndfrt:N0000001529"
"C0019345"	"ndfrt:N0000001530"
"C0019345"	"ndfrt:N0000001533"
"C0019345"	"ndfrt:N0000000993"
"C0019345"	"ndfrt:N0000003128"
"C0019345"	"ndfrt:N0000000007"
"C0019345"	"ndfrt:N0000000004"
"C0019364"	"ndfrt:N0000001532"
"C0019364"	"ndfrt:N0000003331"
"C0019364"	"ndfrt:N0000003323"
"C0019364"	"ndfrt:N0000001181"
"C0019364"	"ndfrt:N0000000004"
"C0019655"	"ndfrt:N0000001546"
"C0019655"	"ndfrt:N0000002075"
"C0019655"	"ndfrt:N0000000523"
"C0019655"	"ndfrt:N0000000007"
"C0019655"	"ndfrt:N0000000004"
"C0020445"	"meddra:10017340"
"C0020445"	"meddra:10017341"
"C0020445"	"meddra:10045254"
"C0020445"	"meddra:10059674"
"C0020445"	"meddra:10014476"
"C0020445"	"meddra:10013317"
"C0020445"	"meddra:10027424"
"C0020445"	"meddra:10010331"
"C0020445"	"meddra:10027433"
"C0020445"	"meddra:10045255"
"C0020445"	"meddra:10045257"
"C0020445"	"meddra:10045258"
"C0020445"	"meddra:10049593"
"C0020445"	"meddra:10054380"
"C0020445"	"meddra:10060371"
"C0020445"	"meddra:10060594"
"C0020445"	"meddra:10064613"
"C0020445"	"meddra:10064706"
"C0020459"	"meddra:10061211"
"C0020459"	"meddra:10021001"
"C0020459"	"meddra:10018424"
"C0020459"	"meddra:10027433"
"C0020459"	"meddra:10014698"
"C0020459"	"meddra:10060378"
"C0020459"	"meddra:10022486"
"C0020459"	"meddra:10022483"
"C0020459"	"meddra:10020644"
"C0020459"	"meddra:10020643"
"C0020476"	"meddra:10020668"
"C0020476"	"meddra:10058221"
"C0020445"	"ndfrt:N0000001581"
"C0020445"	"ndfrt:N0000001848"
"C0020445"	"ndfrt:N0000002005"
"C0020445"	"ndfrt:N0000011105"
"C0020445"	"ndfrt:N0000002121"
"C0020445"	"ndfrt:N0000000004"
"C0020459"	"ndfrt:N0000001589"
"C0020459"	"ndfrt:N0000011123"
"C0020459"	"ndfrt:N0000002004"
"C0020459"	"ndfrt:N0000002197"
"C0020459"	"ndfrt:N0000000004"
"C0020476"	"ndfrt:N0000001594"
"C0020476"	"ndfrt:N0000001592"
"C0020476"	"ndfrt:N0000171679"
"C0020476"	"ndfrt:N0000181055"
"C0020476"	"ndfrt:N0000002004"
"C0020476"	"ndfrt:N0000002197"
"C0020476"	"ndfrt:N0000000004"
"C0020479"	"meddra:10038316"
"C0020479"	"meddra:10014477"
"C0020479"	"meddra:10013317"
"C0020479"	"meddra:10027433"
"C0020479"	"meddra:10045266"
"C0020479"	"meddra:10054595"
"C0020479"	"meddra:10054677"
"C0020479"	"meddra:10058389"
"C0020479"	"meddra:10058414"
"C0020479"	"meddra:10060751"
"C0020479"	"meddra:10059674"
"C0020479"	"meddra:10027424"
"C0020479"	"meddra:10010331"
"C0020479"	"meddra:10060752"
"C0020479"	"meddra:10064615"
"C0020479"	"meddra:10064708"
"C0020545"	"meddra:10038562"
"C0020545"	"meddra:10038466"
"C0020545"	"meddra:10038465"
"C0020545"	"meddra:10057166"
"C0020545"	"meddra:10038430"
"C0020545"	"meddra:10038359"
"C0020545"	"meddra:10047065"
"C0020626"	"meddra:10021041"
"C0020626"	"meddra:10021040"
"C0020626"	"meddra:10006975"
"C0020626"	"meddra:10014716"
"C0020626"	"meddra:10069888"
"C0020626"	"meddra:10013296"
"C0020626"	"meddra:10033949"
"C0020626"	"meddra:10014698"
"C0020626"	"meddra:10027433"
"C0020626"	"meddra:10022117"
"C0021355"	"meddra:10021919"
"C0021355"	"meddra:10021920"
"C0021832"	"meddra:10033913"
"C0021832"	"meddra:10022693"
"C0022573"	"meddra:10023348"
"C0022573"	"meddra:10023352"
"C0022575"	"meddra:10023350"
"C0022575"	"meddra:10027657"
"C0022575"	"meddra:10023621"
"C0022575"	"meddra:10015917"
"C0022575"	"meddra:10003816"
"C0022575"	"meddra:10021428"
"C0022575"	"meddra:10015919"
"C0022593"	"meddra:10023368"
"C0022972"	"meddra:10014070"
"C0022972"	"meddra:10067685"
"C0023176"	"meddra:10044215"
"C0023176"	"meddra:10024083"
"C0023176"	"meddra:10044176"
"C0023176"	"meddra:10039504"
"C0023241"	"meddra:10024181"
"C0023241"	"meddra:10024182"
"C0023241"	"meddra:10035718"
"C0023241"	"meddra:10024179"
"C0023241"	"meddra:10004048"
"C0023241"	"meddra:10024970"
"C0023241"	"meddra:10004018"
"C0023241"	"meddra:10021881"
"C0023241"	"meddra:10038738"
"C0023241"	"meddra:10054143"
"C0023269"	"meddra:10024189"
"C0023269"	"meddra:10025681"
"C0023269"	"meddra:10024190"
"C0023269"	"meddra:10041299"
"C0023269"	"meddra:10028389"
"C0023269"	"meddra:10028395"
"C0023269"	"meddra:10029104"
"C0023269"	"meddra:10024193"
"C0023290"	"meddra:10047505"
"C0023290"	"meddra:10057168"
"C0023290"	"meddra:10037072"
"C0023290"	"meddra:10021881"
"C0023290"	"meddra:10024200"
"C0023290"	"meddra:10054164"
"C0023290"	"meddra:10023275"
"C0023290"	"meddra:10024196"
"C0023343"	"meddra:10024229"
"C0023343"	"meddra:10024230"
"C0023343"	"meddra:10028440"
"C0023343"	"meddra:10021881"
"C0023343"	"meddra:10019138"
"C0023343"	"meddra:10024231"
"C0023343"	"meddra:10024232"
"C0023343"	"meddra:10028451"
"C0023348"	"meddra:10024227"
"C0023348"	"meddra:10040788"
"C0023348"	"meddra:10034607"
"C0023348"	"meddra:10024230"
"C0023348"	"meddra:10028440"
"C0023348"	"meddra:10034606"
"C0023348"	"meddra:10040792"
"C0023348"	"meddra:10040785"
"C0023348"	"meddra:10029205"
"C0023348"	"meddra:10021881"
"C0023348"	"meddra:10024228"
"C0023443"	"meddra:10019053"
"C0023443"	"meddra:10024295"
"C0020479"	"ndfrt:N0000001595"
"C0020479"	"ndfrt:N0000001848"
"C0020479"	"ndfrt:N0000002005"
"C0020479"	"ndfrt:N0000011105"
"C0020479"	"ndfrt:N0000002121"
"C0020479"	"ndfrt:N0000000004"
"C0020545"	"ndfrt:N0000001621"
"C0020545"	"ndfrt:N0000001620"
"C0020545"	"ndfrt:N0000001616"
"C0020545"	"ndfrt:N0000003111"
"C0020545"	"ndfrt:N0000000689"
"C0020545"	"ndfrt:N0000000004"
"C0020626"	"ndfrt:N0000001641"
"C0020626"	"ndfrt:N0000002321"
"C0020626"	"ndfrt:N0000001099"
"C0020626"	"ndfrt:N0000000004"
"C0021832"	"ndfrt:N0000001699"
"C0021832"	"ndfrt:N0000001698"
"C0021832"	"ndfrt:N0000001320"
"C0021832"	"ndfrt:N0000000973"
"C0021832"	"ndfrt:N0000000004"
"C0022573"	"ndfrt:N0000001737"
"C0022573"	"ndfrt:N0000000833"
"C0022573"	"ndfrt:N0000000831"
"C0022573"	"ndfrt:N0000001181"
"C0022573"	"ndfrt:N0000000004"
"C0022575"	"ndfrt:N0000001738"
"C0022575"	"ndfrt:N0000003223"
"C0022575"	"ndfrt:N0000001774"
"C0022575"	"ndfrt:N0000001181"
"C0022575"	"ndfrt:N0000000004"
"C0022593"	"ndfrt:N0000001741"
"C0022593"	"ndfrt:N0000002761"
"C0022593"	"ndfrt:N0000003573"
"C0022593"	"ndfrt:N0000000004"
"C0022972"	"ndfrt:N0000003300"
"C0022972"	"ndfrt:N0000004092"
"C0022972"	"ndfrt:N0000000514"
"C0022972"	"ndfrt:N0000001668"
"C0022972"	"ndfrt:N0000000004"
"C0023176"	"ndfrt:N0000001791"
"C0023176"	"ndfrt:N0000002447"
"C0023176"	"ndfrt:N0000003977"
"C0023176"	"ndfrt:N0000000538"
"C0023176"	"ndfrt:N0000000006"
"C0023176"	"ndfrt:N0000000004"
"C0023241"	"ndfrt:N0000001800"
"C0023241"	"ndfrt:N0000001799"
"C0023241"	"ndfrt:N0000003506"
"C0023241"	"ndfrt:N0000000524"
"C0023241"	"ndfrt:N0000000523"
"C0023241"	"ndfrt:N0000000007"
"C0023241"	"ndfrt:N0000000004"
"C0023269"	"ndfrt:N0000001803"
"C0023269"	"ndfrt:N0000002138"
"C0023269"	"ndfrt:N0000003678"
"C0023269"	"ndfrt:N0000002129"
"C0023269"	"ndfrt:N0000002128"
"C0023269"	"ndfrt:N0000000004"
"C0023290"	"ndfrt:N0000001806"
"C0023290"	"ndfrt:N0000001804"
"C0023290"	"ndfrt:N0000002766"
"C0023290"	"ndfrt:N0000002319"
"C0023290"	"ndfrt:N0000000007"
"C0023290"	"ndfrt:N0000000004"
"C0023343"	"ndfrt:N0000001810"
"C0023343"	"ndfrt:N0000002071"
"C0023343"	"ndfrt:N0000000299"
"C0023343"	"ndfrt:N0000003507"
"C0023343"	"ndfrt:N0000000524"
"C0023343"	"ndfrt:N0000000523"
"C0023343"	"ndfrt:N0000000007"
"C0023343"	"ndfrt:N0000000004"
"C0023348"	"ndfrt:N0000003242"
"C0023348"	"ndfrt:N0000181226"
"C0023348"	"ndfrt:N0000001810"
"C0023348"	"ndfrt:N0000002071"
"C0023348"	"ndfrt:N0000000299"
"C0023348"	"ndfrt:N0000003507"
"C0023348"	"ndfrt:N0000000524"
"C0023348"	"ndfrt:N0000000523"
"C0023348"	"ndfrt:N0000000007"
"C0023348"	"ndfrt:N0000000004"
"C0023443"	"ndfrt:N0000001820"
"C0023443"	"ndfrt:N0000001815"
"C0023443"	"ndfrt:N0000002129"
"C0023443"	"ndfrt:N0000002128"
"C0023443"	"ndfrt:N0000000004"
"C0023443"	"meddra:10024324"
"C0023443"	"meddra:10029104"
"C0023443"	"meddra:10005329"
"C0023443"	"meddra:10019055"
"C0023443"	"meddra:10024326"
"C0023443"	"meddra:10024362"
"C0023479"	"meddra:10000890"
"C0023479"	"meddra:10024291"
"C0023479"	"meddra:10024324"
"C0023479"	"meddra:10029104"
"C0023479"	"meddra:10005329"
"C0023479"	"meddra:10054297"
"C0023827"	"meddra:10024627"
"C0023827"	"meddra:10024628"
"C0023827"	"meddra:10025681"
"C0023827"	"meddra:10028389"
"C0023827"	"meddra:10041299"
"C0023827"	"meddra:10029104"
"C0023827"	"meddra:10028395"
"C0023827"	"meddra:10024631"
"C0023860"	"meddra:10024638"
"C0023860"	"meddra:10024639"
"C0023860"	"meddra:10004018"
"C0023860"	"meddra:10021881"
"C0023860"	"meddra:10024641"
"C0023860"	"meddra:10024640"
"C0023892"	"meddra:10004659"
"C0023892"	"meddra:10019669"
"C0023892"	"meddra:10019654"
"C0023892"	"meddra:10019805"
"C0023892"	"meddra:10009209"
"C0023892"	"meddra:10004660"
"C0023892"	"meddra:10009210"
"C0024031"	"meddra:10024890"
"C0024031"	"meddra:10024891"
"C0024031"	"meddra:10024988"
"C0024031"	"meddra:10024998"
"C0024110"	"meddra:10025028"
"C0024110"	"meddra:10025101"
"C0024110"	"meddra:10024971"
"C0024110"	"meddra:10024970"
"C0024110"	"meddra:10021879"
"C0024110"	"meddra:10021881"
"C0024110"	"meddra:10038738"
"C0024110"	"meddra:10000301"
